Customer ID,Revenue
18102.0,341776.73
14646.0,243853.05
14156.0,183163.55
14911.0,137710.76
13694.0,128172.42
17511.0,83760.6
15061.0,82162.74
16684.0,75610.17
13089.0,55801.73
16754.0,54558.18
15311.0,54033.21
17850.0,50495.5
13093.0,46332.26
17949.0,46144.75
17450.0,46097.22
16029.0,40808.3
15838.0,40053.35
14298.0,39626.87
12931.0,37836.86
13798.0,37222.05
15769.0,32445.66
13902.0,30411.26
13081.0,30363.670000000002
13777.0,30268.22
17841.0,28844.93
16705.0,28707.011
14680.0,27828.56
13881.0,27402.98
16422.0,27242.45
17940.0,24976.44
13408.0,23365.442
14031.0,23311.74
17389.0,23277.6
16779.0,22443.26
18251.0,21964.14
12482.0,21893.53
13802.0,21585.29
12709.0,20769.63
12748.0,20491.27
17920.0,20130.69
15039.0,19799.86
17381.0,19726.76
17677.0,19647.41
12415.0,19543.84
12471.0,19197.49
16013.0,19116.67
14258.0,18377.27
12921.0,18249.71
13767.0,18169.97
14606.0,18158.22
14527.0,18036.760000000002
18008.0,17642.89
15856.0,17514.63
17675.0,17507.74
16210.0,17217.760000000002
12681.0,16874.170000000002
15523.0,16707.23
13078.0,16451.55
12678.0,16262.87
17404.0,15706.0
17865.0,15428.31
14062.0,14951.43
13564.0,14948.8
15768.0,14685.43
17448.0,14450.01
15808.0,14350.93
13001.0,14241.53
17428.0,14159.61
12647.0,14012.87
17377.0,13881.25
12939.0,13683.0
14895.0,13468.56
16019.0,13053.22
15513.0,12744.37
14667.0,12221.460000000001
12357.0,12079.99
12409.0,12033.54
14088.0,11984.53
13687.0,11880.84
17243.0,11788.08
12682.0,11657.59
16525.0,11435.27
15498.0,11374.35
15640.0,11372.07
13340.0,11364.08
16746.0,11335.44
17589.0,11288.72
12949.0,11247.98
14134.0,11123.35
13319.0,11041.75
17044.0,10970.17
12621.0,10967.24
15615.0,10922.03
18052.0,10877.18
16553.0,10831.3
12472.0,10727.210000000001
16652.0,10658.57
18087.0,10641.5
17416.0,10383.13
16191.0,10238.6
17716.0,10165.53
13027.0,10140.0
14299.0,9972.42
18172.0,9799.06
13225.0,9796.23
15251.0,9768.49
13952.0,9544.8
14091.0,9530.08
17706.0,9446.53
17340.0,9404.86
12714.0,9384.85
16843.0,9344.960000000001
14952.0,9331.46
14961.0,9322.32
15093.0,9247.74
14543.0,8989.54
17139.0,8906.04
15291.0,8854.73
14040.0,8848.49
15032.0,8821.55
12980.0,8817.33
12540.0,8798.25
16549.0,8724.35
15358.0,8602.55
15738.0,8553.35
14160.0,8421.47
14739.0,8370.47
16126.0,8356.83
13178.0,8272.42
13206.0,8211.0
15601.0,8173.860000000001
15044.0,8097.47
17133.0,8079.85
14045.0,8000.88
15078.0,7953.17
16133.0,7923.22
13013.0,7814.83
16656.0,7739.4800000000005
15382.0,7718.64
13680.0,7700.55
16782.0,7680.57
14828.0,7663.7
14849.0,7638.16
12668.0,7575.88
17858.0,7539.89
16713.0,7521.96
17581.0,7511.36
12437.0,7498.1900000000005
16873.0,7480.72
15005.0,7474.86
13162.0,7471.95
13468.0,7419.860000000001
14607.0,7389.96
15497.0,7383.76
13715.0,7328.75
15260.0,7317.610000000001
14049.0,7312.25
14110.0,7287.95
18225.0,7284.59
14194.0,7226.12
14426.0,7185.07
18223.0,7182.35
12583.0,7157.56
18260.0,7156.95
17364.0,7149.82
12476.0,7137.54
18092.0,7107.43
13316.0,7085.49
12477.0,7056.63
12433.0,7052.99
14016.0,7051.25
16161.0,7050.34
17409.0,7021.66
12758.0,6987.41
15555.0,6946.53
13097.0,6910.49
12731.0,6879.8
16327.0,6849.15
16550.0,6836.18
15874.0,6804.33
14439.0,6781.8
16168.0,6768.4800000000005
12557.0,6725.18
17160.0,6683.33
13735.0,6657.88
16258.0,6630.01
12481.0,6626.17
13174.0,6621.6
12524.0,6605.64
13488.0,6603.12
13199.0,6601.02
15296.0,6593.82
14051.0,6587.56
14733.0,6579.26
18226.0,6556.48
17504.0,6493.14
14866.0,6460.32
13668.0,6445.37
16131.0,6359.73
17085.0,6162.87
13327.0,6123.46
13935.0,6116.92
13050.0,6107.83
14735.0,6102.02
12435.0,6096.04
16923.0,6083.85
15281.0,6077.67
13758.0,6072.59
13113.0,6067.5599999999995
14415.0,6036.77
16709.0,6026.14
13418.0,6020.02
12989.0,5992.29
12835.0,5972.19
16180.0,5952.79
14422.0,5937.28
13941.0,5933.74
14855.0,5874.65
17809.0,5871.2300000000005
15981.0,5859.59
16984.0,5824.56
14505.0,5823.55
13615.0,5812.24
16814.0,5781.4400000000005
14676.0,5742.25
14030.0,5722.76
17230.0,5692.78
15984.0,5667.59
15218.0,5651.37
12539.0,5646.400000000001
16839.0,5610.49
14085.0,5607.43
13629.0,5578.5
13999.0,5572.75
13004.0,5530.56
15144.0,5476.47
16558.0,5461.92
14249.0,5400.461
13047.0,5387.62
17338.0,5321.54
15465.0,5261.63
17576.0,5260.52
14146.0,5259.3
15023.0,5248.75
15179.0,5240.62
17107.0,5232.89
15950.0,5194.25
17696.0,5179.84
12497.0,5168.650000000001
12380.0,5167.4400000000005
15867.0,5150.56
13141.0,5138.33
15547.0,5132.95
15998.0,5111.7699999999995
13267.0,5107.77
13102.0,5103.83
15570.0,5096.82
15719.0,5090.45
16985.0,5084.14
13090.0,5078.94
14769.0,5055.07
17146.0,5038.61
15125.0,5007.28
16186.0,4991.97
13069.0,4968.15
12747.0,4949.08
15270.0,4942.99
13448.0,4935.78
16170.0,4933.25
17739.0,4932.09
14154.0,4917.9800000000005
14135.0,4914.74
13869.0,4913.22
15332.0,4892.68
14755.0,4886.07
16008.0,4860.35
12474.0,4849.9800000000005
17157.0,4832.900000000001
14243.0,4829.4800000000005
13576.0,4812.85
14329.0,4806.78
13831.0,4780.69
14113.0,4778.83
18231.0,4766.7
13599.0,4759.74
12823.0,4742.0
12705.0,4739.76
13555.0,4700.11
13148.0,4674.99
15194.0,4666.51
12843.0,4659.8
12957.0,4649.38
14395.0,4619.3
15544.0,4591.61
17068.0,4587.84
15298.0,4581.93
16103.0,4573.12
13381.0,4558.21
14461.0,4557.95
12971.0,4552.4800000000005
13426.0,4526.06
16200.0,4525.73
17308.0,4511.76
13958.0,4504.78
12643.0,4490.66
18178.0,4481.08
18041.0,4475.81
15674.0,4473.83
16701.0,4464.32
14105.0,4443.650000000001
17965.0,4434.81
17873.0,4429.8
12490.0,4400.71
18055.0,4381.78
14648.0,4378.0
13983.0,4377.75
18061.0,4361.06
14918.0,4345.66
12839.0,4344.21
13590.0,4308.62
12431.0,4303.02
16556.0,4296.4400000000005
12454.0,4292.71
16125.0,4292.35
16938.0,4283.68
14081.0,4279.27
12567.0,4278.88
13373.0,4274.94
14936.0,4261.04
13044.0,4257.88
15805.0,4256.75
16722.0,4256.62
16118.0,4255.43
17611.0,4246.16
14175.0,4242.38
14685.0,4241.16
15750.0,4240.071
13329.0,4236.62
15955.0,4232.8
12913.0,4217.23
15727.0,4212.65
12755.0,4203.15
12683.0,4197.51
16279.0,4195.5
16945.0,4185.16
13969.0,4181.03
13451.0,4180.55
14440.0,4169.15
17508.0,4159.47
16749.0,4157.88
15633.0,4156.91
15694.0,4142.86
13854.0,4133.19
17593.0,4132.4400000000005
17700.0,4121.9800000000005
14282.0,4115.32
15980.0,4097.42
15622.0,4093.55
15521.0,4091.34
16858.0,4085.7400000000002
15898.0,4071.51
14292.0,4068.57
17584.0,4067.12
17457.0,4061.31
17735.0,4052.56
16700.0,4044.06
12744.0,4037.77
17138.0,4036.77
13931.0,4019.85
13394.0,4011.08
14766.0,4008.91
17049.0,3999.0
13137.0,3983.65
13756.0,3983.3300000000004
17238.0,3982.66
14291.0,3971.1
14025.0,3969.1
14101.0,3965.34
17625.0,3958.5
15034.0,3957.04
14709.0,3955.34
17091.0,3952.79
16456.0,3952.66
16954.0,3952.25
15372.0,3947.02
13157.0,3946.14
16546.0,3933.29
13317.0,3928.4610000000002
13542.0,3924.09
14210.0,3913.4300000000003
17204.0,3910.78
12836.0,3910.2200000000003
15321.0,3909.92
17231.0,3880.61
14560.0,3876.2599999999998
15823.0,3874.6200000000003
14841.0,3867.2400000000002
16992.0,3858.2400000000002
14145.0,3857.85
14944.0,3831.9700000000003
12867.0,3819.92
16710.0,3811.03
14525.0,3810.64
13883.0,3803.9900000000002
16636.0,3802.04
14286.0,3800.89
16242.0,3795.59
17829.0,3791.1800000000003
17838.0,3769.9500000000003
16670.0,3764.2000000000003
12917.0,3735.5
15903.0,3733.48
16497.0,3729.59
18245.0,3728.67
14442.0,3727.4
17757.0,3713.3
12737.0,3710.5
17092.0,3705.73
15150.0,3686.61
12429.0,3685.11
13082.0,3673.44
17802.0,3657.3
16409.0,3629.76
15755.0,3618.07
18064.0,3613.98
12451.0,3613.01
13446.0,3608.86
13654.0,3600.67
16072.0,3595.77
13107.0,3585.55
16253.0,3573.34
12356.0,3560.3
15786.0,3558.65
16592.0,3551.18
13269.0,3545.47
14625.0,3543.05
13136.0,3532.42
18229.0,3526.81
15785.0,3521.58
16336.0,3517.69
14459.0,3501.221
14844.0,3498.62
13763.0,3492.53
12759.0,3489.3
13593.0,3479.73
15159.0,3475.7200000000003
15673.0,3473.14
12841.0,3468.36
15641.0,3458.35
13230.0,3457.83
18065.0,3456.8
15299.0,3456.5299999999997
12633.0,3454.58
13734.0,3445.34
17876.0,3424.02
14388.0,3417.26
12455.0,3413.09
15129.0,3412.78
14702.0,3410.44
17365.0,3397.98
16320.0,3390.39
14514.0,3385.59
15812.0,3385.03
17307.0,3378.31
14060.0,3367.76
16732.0,3363.04
16735.0,3362.8
12613.0,3354.84
16182.0,3354.0
13491.0,3350.7400000000002
13658.0,3350.6
13324.0,3348.57
12623.0,3334.7400000000002
16563.0,3324.62
12422.0,3315.79
17315.0,3314.1
16353.0,3310.2200000000003
15369.0,3305.88
18094.0,3305.32
13031.0,3292.84
17663.0,3292.77
13993.0,3280.7000000000003
12615.0,3273.69
14852.0,3272.19
13815.0,3270.88
13214.0,3264.23
17519.0,3263.73
13722.0,3260.0
13495.0,3256.4900000000002
15571.0,3241.92
16570.0,3218.87
16153.0,3213.28
13357.0,3196.11
16940.0,3195.53
13520.0,3192.9
18194.0,3188.2
14028.0,3175.5
13115.0,3168.82
13659.0,3165.78
17612.0,3163.38
14800.0,3160.05
14092.0,3146.64
13139.0,3138.04
15367.0,3138.04
12662.0,3132.09
15680.0,3130.8
15002.0,3127.9700000000003
17412.0,3126.92
16351.0,3125.23
13953.0,3125.0
13015.0,3119.44
17469.0,3115.28
17799.0,3112.46
12417.0,3109.91
14530.0,3106.51
17646.0,3098.5
17644.0,3095.56
13771.0,3094.37
14221.0,3078.7400000000002
15502.0,3071.87
12469.0,3070.54
15394.0,3067.86
12511.0,3065.77
17069.0,3063.18
12872.0,3055.37
13183.0,3053.1000000000004
13552.0,3049.1
17618.0,3046.06
18075.0,3041.19
15485.0,3039.01
13562.0,3038.85
12766.0,3036.8
15538.0,3036.1
16717.0,3031.6
13875.0,3027.58
17769.0,3024.88
17913.0,3020.64
16986.0,3015.55
17145.0,3014.64
14227.0,3011.6
15614.0,3008.86
16718.0,3006.08
13769.0,2994.76
17287.0,2984.25
14535.0,2983.39
17526.0,2970.14
17861.0,2968.91
13037.0,2961.48
17372.0,2958.0
13985.0,2957.78
16325.0,2953.3
16145.0,2951.62
14593.0,2951.54
15939.0,2945.38
13870.0,2938.59
13634.0,2932.4900000000002
16156.0,2928.77
15722.0,2926.09
16444.0,2912.91
13291.0,2909.68
17819.0,2907.65
16736.0,2904.51
12468.0,2900.51
14532.0,2900.18
16067.0,2900.01
14465.0,2887.41
14159.0,2879.03
12806.0,2878.96
16003.0,2878.46
14590.0,2871.04
14209.0,2870.2400000000002
14047.0,2868.7200000000003
17931.0,2862.55
16467.0,2862.4
15421.0,2854.98
14257.0,2854.73
14796.0,2849.51
14913.0,2845.7000000000003
15122.0,2839.09
15222.0,2830.66
14824.0,2824.8
14441.0,2816.45
12631.0,2811.77
13205.0,2803.2
15079.0,2793.09
12406.0,2791.46
13975.0,2786.66
14817.0,2778.87
16316.0,2777.75
16208.0,2776.19
13052.0,2771.18
15817.0,2766.4
14930.0,2763.78
14732.0,2761.1800000000003
16772.0,2760.1
15255.0,2756.52
16400.0,2755.92
14882.0,2755.35
17754.0,2750.77
14112.0,2750.34
14770.0,2748.4700000000003
14540.0,2747.08
16571.0,2739.83
12712.0,2738.03
15628.0,2737.7200000000003
17685.0,2736.64
17241.0,2736.64
17669.0,2735.63
14744.0,2732.49
13901.0,2732.14
18145.0,2730.4900000000002
17082.0,2728.18
16335.0,2726.52
16283.0,2726.36
12358.0,2719.01
14572.0,2709.59
14713.0,2708.21
12510.0,2706.76
13510.0,2703.23
17191.0,2701.27
13461.0,2693.5
13334.0,2692.73
15480.0,2686.75
17690.0,2685.2
15527.0,2673.46
12838.0,2672.3
12910.0,2671.98
14401.0,2663.42
17406.0,2663.38
14566.0,2660.0
14825.0,2659.37
17001.0,2651.23
12349.0,2646.9900000000002
12967.0,2646.02
14740.0,2645.65
17848.0,2645.16
17019.0,2642.33
17096.0,2636.9
14493.0,2630.92
15240.0,2629.43
17083.0,2629.3
12671.0,2622.481
13209.0,2617.9
14626.0,2617.7
14907.0,2615.84
15854.0,2609.16
17672.0,2600.46
16655.0,2598.64
14099.0,2592.7400000000002
17863.0,2585.2
17426.0,2584.11
12857.0,2577.85
15203.0,2572.38
14451.0,2571.6
17673.0,2568.56
16347.0,2568.11
16401.0,2567.75
16308.0,2560.0
13707.0,2559.45
17686.0,2557.35
16094.0,2557.33
15290.0,2551.81
15754.0,2546.19
15967.0,2545.92
12779.0,2538.06
17465.0,2533.64
15301.0,2533.09
15051.0,2528.55
17400.0,2525.44
17975.0,2521.2200000000003
14564.0,2519.32
16303.0,2517.89
13929.0,2515.25
13384.0,2512.81
17512.0,2512.23
17346.0,2509.84
16190.0,2508.4700000000003
13786.0,2505.46
14546.0,2505.11
13485.0,2503.68
17930.0,2502.44
12708.0,2501.84
12483.0,2496.34
12978.0,2496.07
13982.0,2494.98
15249.0,2489.79
17059.0,2488.84
16933.0,2487.57
14001.0,2487.01
17640.0,2485.93
12625.0,2481.06
16950.0,2476.03
18168.0,2474.91
16011.0,2472.55
13018.0,2470.06
12359.0,2469.36
17730.0,2468.52
15858.0,2466.27
16523.0,2464.87
12749.0,2460.29
15983.0,2458.9
16455.0,2458.04
15123.0,2456.86
18069.0,2455.68
12523.0,2455.48
15046.0,2454.12
13995.0,2452.77
13571.0,2448.32
12589.0,2447.49
16143.0,2447.04
14344.0,2443.77
16919.0,2443.66
16393.0,2441.61
16098.0,2435.67
17402.0,2427.53
15077.0,2423.88
17491.0,2422.2
13979.0,2420.66
12976.0,2417.78
14044.0,2414.33
15024.0,2414.18
14857.0,2413.281
15494.0,2412.92
13464.0,2409.21
13823.0,2400.89
13557.0,2396.02
16293.0,2395.46
15712.0,2395.1
17031.0,2393.5
14737.0,2389.62
16767.0,2379.2
12600.0,2374.75
14466.0,2374.5
15514.0,2368.34
15796.0,2352.09
15050.0,2349.5
17449.0,2348.94
18093.0,2346.19
16539.0,2343.2
18287.0,2340.61
12656.0,2338.06
17213.0,2337.85
16607.0,2336.51
16742.0,2334.9700000000003
12720.0,2334.6
15581.0,2333.36
15043.0,2333.3199999999997
15182.0,2319.902
13213.0,2316.19
15353.0,2314.1
13458.0,2312.7000000000003
15606.0,2310.83
14878.0,2307.39
15306.0,2306.63
15946.0,2304.18
13077.0,2301.85
12609.0,2291.01
17442.0,2290.44
14938.0,2289.43
13527.0,2288.98
17738.0,2282.01
17884.0,2281.92
12637.0,2280.91
14341.0,2277.09
18051.0,2275.98
17419.0,2273.95
13362.0,2272.08
13371.0,2271.46
12863.0,2271.35
17553.0,2270.0
12725.0,2266.76
15015.0,2265.77
13297.0,2262.82
12391.0,2259.58
12782.0,2252.7200000000003
17084.0,2249.97
16150.0,2248.62
13266.0,2247.63
12374.0,2246.29
15365.0,2242.81
12928.0,2242.19
15629.0,2240.9
13131.0,2240.4700000000003
17929.0,2239.1
17602.0,2238.51
13963.0,2235.08
15389.0,2233.8
18257.0,2231.42
15638.0,2231.2
17692.0,2228.96
14649.0,2227.45
17218.0,2226.96
15757.0,2225.94
16255.0,2222.54
13842.0,2219.34
16104.0,2213.0
13421.0,2212.84
13048.0,2210.67
16458.0,2208.15
15569.0,2207.74
13021.0,2201.98
14867.0,2200.13
16560.0,2194.2200000000003
15228.0,2193.56
13173.0,2193.26
15934.0,2190.66
16383.0,2188.93
12982.0,2184.92
15518.0,2183.84
14161.0,2182.46
15476.0,2180.28
12371.0,2179.42
16503.0,2176.46
16791.0,2174.78
15532.0,2174.12
15978.0,2173.84
16499.0,2172.64
16584.0,2169.94
18144.0,2169.25
15493.0,2168.27
13762.0,2165.76
14107.0,2165.2200000000003
17822.0,2162.93
14295.0,2161.36
17063.0,2155.29
12480.0,2153.4700000000003
15031.0,2150.54
16004.0,2146.39
17732.0,2144.17
14431.0,2143.84
12687.0,2138.91
15623.0,2136.02
17305.0,2135.46
14057.0,2135.0
17032.0,2129.78
17552.0,2129.2400000000002
14293.0,2127.77
12951.0,2122.35
14898.0,2119.39
13611.0,2118.63
14482.0,2118.25
16748.0,2116.39
13152.0,2114.98
13407.0,2111.89
15142.0,2110.23
14496.0,2107.07
17311.0,2105.81
15965.0,2105.51
15067.0,2105.37
16202.0,2101.77
15271.0,2097.95
15245.0,2095.0
16053.0,2094.19
14469.0,2093.46
14211.0,2093.39
14399.0,2093.21
17113.0,2092.16
16883.0,2091.66
16918.0,2087.97
17188.0,2086.25
15151.0,2085.61
13848.0,2080.0
13059.0,2077.82
18026.0,2074.07
13450.0,2073.82
15059.0,2069.43
13478.0,2068.03
14307.0,2067.36
16841.0,2066.54
12530.0,2066.23
17596.0,2062.39
14688.0,2056.3
16612.0,2055.82
16105.0,2049.23
12395.0,2048.64
16206.0,2047.8600000000001
16466.0,2046.13
16719.0,2045.88
18258.0,2040.97
16331.0,2037.7
16795.0,2035.21
15862.0,2033.64
14869.0,2033.0
12849.0,2032.18
16875.0,2029.73
12935.0,2025.56
13481.0,2022.03
13431.0,2020.14
16197.0,2016.71
14225.0,2009.17
13696.0,2008.6999999999998
16532.0,2007.84
17969.0,2007.34
17722.0,2006.32
15819.0,2005.8300000000002
17203.0,2004.01
14970.0,2001.34
17314.0,1999.94
16743.0,1999.02
12986.0,1998.3400000000001
15312.0,1995.39
14639.0,1994.47
12975.0,1993.99
13473.0,1993.44
15481.0,1993.34
16271.0,1993.18
16147.0,1992.02
17682.0,1982.45
14555.0,1982.34
13693.0,1980.3200000000002
18259.0,1979.6000000000001
13736.0,1979.37
16065.0,1975.13
14634.0,1971.82
16032.0,1965.72
16176.0,1964.04
14701.0,1961.02
18097.0,1959.3200000000002
13772.0,1957.89
16290.0,1957.7
14669.0,1957.54
16395.0,1957.45
17039.0,1954.99
12653.0,1950.98
14498.0,1943.51
17897.0,1943.25
12733.0,1942.8700000000001
15425.0,1941.1200000000001
12802.0,1937.84
15791.0,1937.35
16033.0,1930.68
18215.0,1924.65
12385.0,1923.4
15027.0,1922.0900000000001
16101.0,1921.46
16686.0,1921.19
13253.0,1920.71
13750.0,1916.3400000000001
15716.0,1913.55
16905.0,1910.87
16416.0,1906.48
13849.0,1905.85
16912.0,1904.93
14290.0,1901.48
14655.0,1899.08
17550.0,1898.38
18170.0,1897.69
17293.0,1896.57
15602.0,1892.3400000000001
13971.0,1891.6100000000001
14548.0,1888.49
16209.0,1884.16
14239.0,1880.22
16823.0,1877.76
13635.0,1877.19
14756.0,1874.5
16341.0,1872.91
15953.0,1870.8
16128.0,1868.18
13313.0,1867.95
16631.0,1867.02
15443.0,1865.6
13851.0,1865.3000000000002
15248.0,1865.03
14032.0,1856.23
13014.0,1855.4
15199.0,1853.7
12876.0,1850.5700000000002
12586.0,1848.73
12853.0,1846.8
16045.0,1846.33
13126.0,1846.18
15265.0,1839.52
15944.0,1839.14
13728.0,1839.03
17623.0,1838.72
17667.0,1828.29
16477.0,1825.56
16229.0,1824.76
13663.0,1824.14
18009.0,1823.19
13538.0,1822.28
16163.0,1822.03
12578.0,1819.0900000000001
16276.0,1818.79
18109.0,1816.59
16177.0,1809.66
17115.0,1809.39
12484.0,1806.93
14837.0,1804.6200000000001
17857.0,1803.2
14064.0,1798.65
12377.0,1798.2
16036.0,1797.92
13032.0,1793.48
13338.0,1791.8
12369.0,1791.15
15827.0,1789.48
15366.0,1786.57
14790.0,1781.56
16510.0,1777.5
12531.0,1773.83
15095.0,1771.04
15972.0,1769.33
16485.0,1766.54
13455.0,1766.47
16554.0,1765.6200000000001
15665.0,1764.86
15916.0,1762.18
13203.0,1761.09
16797.0,1761.02
13623.0,1760.53
17811.0,1756.73
16365.0,1756.3799999999999
12865.0,1755.24
16005.0,1754.33
17242.0,1754.24
14334.0,1753.52
14507.0,1751.92
13305.0,1751.75
16983.0,1748.15
17651.0,1745.92
15351.0,1745.09
15073.0,1744.61
12645.0,1743.72
16086.0,1743.6
17742.0,1743.3700000000001
13719.0,1741.4
17354.0,1740.8999999999999
16087.0,1739.92
15380.0,1739.84
13425.0,1738.52
16812.0,1737.45
13920.0,1734.8799999999999
14897.0,1734.3600000000001
12594.0,1724.29
18095.0,1723.04
16059.0,1718.66
16225.0,1717.49
14390.0,1715.01
12739.0,1713.69
16619.0,1712.1200000000001
15329.0,1711.98
13665.0,1711.66
13534.0,1711.42
16062.0,1709.83
16232.0,1708.79
16771.0,1706.99
12820.0,1705.6
14988.0,1704.1100000000001
17211.0,1702.43
15221.0,1702.0
18077.0,1699.25
12727.0,1698.8300000000002
15625.0,1698.69
12932.0,1698.56
17320.0,1695.15
15057.0,1695.06
17621.0,1693.22
14205.0,1689.6
13577.0,1688.32
16993.0,1688.15
12813.0,1687.8
17774.0,1687.7
